,bhk,status,Size(Sq/ft),Price/Sqft,price,bath,area
5070,3.0,Under Construction,2360 ,4089,9652000.0,3 ,Sector 131
5071,3.0,Under Construction,975 ,6697,6530000.0,3 ,Sector 73
5072,4.0,Ready to move,2750 ,4237,11600000.0,5 ,Sector 143B
5073,3.0,Ready to move,1573 ,4745,7465000.0,3 ,Sector 22D Yamuna Expressway
5074,4.0,Ready to move,2806 ,4119,11500000.0,4 ,Sector 93A
5075,4.0,Ready to move,2186 ,4375,9563000.0,5 ,Sector 76
5076,3.0,Ready to move,1390 ,5148,7156000.0,4 ,Sector 78
5077,2.0,Ready to move,1650 ,4381,7230000.0,3 ,Sector 73
5078,3.0,Ready to move,2050 ,4450,9123000.0,3 ,Sector 62
5079,2.0,Ready to move,1100 ,5566,6123000.0,2 ,Sector 50
5080,4.0,Ready to move,3480 ,4971,17300000.0,4 ,Sector 74
5081,4.0,Ready to move,2380 ,4705,11200000.0,5 ,Sector 78
5082,4.0,Under Construction,3027 ,5450,16500000.0,4 ,Sector 150
5083,3.0,Ready to move,1750 ,4062,7110000.0,3 ,Sector 49
5084,2.0,Ready to move,1100 ,5598,6158000.0,2 ,Sector 75
5085,3.0,Ready to move,1560 ,4648,7252000.0,2 ,Sector 162
5086,3.0,Ready to move,1914 ,4891,9362000.0,3 ,Sector 168
5087,4.0,Under Construction,2287 ,5334,12200000.0,4 ,Sector 150
5088,3.0,Ready to move,1640 ,5590,9168000.0,3 ,Sector 78
5089,4.0,Under Construction,1985 ,5692,11300000.0,3 ,Sector 22D Yamuna Expressway
5090,3.0,Under Construction,1610 ,5204,8380000.0,3 ,Sector 50
5091,3.0,Under Construction,1945 ,4450,8656000.0,3 ,Sector 74
5092,2.0,Under Construction,1190 ,5337,6352000.0,2 ,Phase 2 Noida Extension
5093,2.0,Under Construction,1740 ,5151,8963000.0,3 ,Sector 129
5094,4.0,Under Construction,1800 ,6238,11200000.0,3 ,Sector 86
5095,4.0,Ready to move,3200 ,4781,15300000.0,4 ,Sector 78
5096,3.0,Ready to move,1125 ,5651,6358000.0,3 ,Sector 121
5097,4.0,Ready to move,2250 ,4991,11200000.0,5 ,Sector 46
5098,3.0,Ready to move,1750 ,4485,7850000.0,3 ,Sector 19 Yamuna Expressway
5099,3.0,Ready to move,1780 ,4578,8150000.0,3 ,Sector 166
5100,3.0,Ready to move,1250 ,5081,6352000.0,1 ,Sector 73
5101,2.0,Ready to move,850 ,6249,5312000.0,2 ,Sector 53
5102,3.0,Under Construction,1450 ,5071,7353000.0,4 ,Sector 25 Yamuna Express Way
5103,2.0,Ready to move,850 ,7211,6130000.0,2 ,Sector 53
5104,3.0,Under Construction,1355 ,5256,7123000.0,2 ,Sector 144
5105,4.0,Ready to move,2550 ,4498,11400000.0,4 ,Sector 50
5106,4.0,Ready to move,3200 ,4468,14300000.0,4 ,Sector 78
5107,4.0,Ready to move,1735 ,4531,7863000.0,4 ,Sector 78
5108,4.0,Under Construction,1800 ,6261,11200000.0,3 ,Sector 86
5109,3.0,Ready to move,1945 ,4810,9356000.0,3 ,Sector 73
5110,4.0,Under Construction,3027 ,4492,13600000.0,4 ,Sector 150
5111,3.0,Ready to move,1850 ,4732,8756000.0,3 ,Sector 93
5112,5.0,Ready to move,4756 ,4478,21300000.0,5 ,Sector 79
5113,3.0,Ready to move,1604 ,4774,7658000.0,4 ,Sector 75
5114,4.0,Ready to move,2550 ,5317,13500000.0,4 ,Sector 50
5115,5.0,Ready to move,3825 ,4941,18900000.0,4 ,Sector 78
5116,4.0,Ready to move,3400 ,4205,14300000.0,3 ,Sector 150
5117,3.0,Under Construction,1272 ,4813,6123000.0,3 ,Sector 25 Yamuna Express Way
5118,4.0,Under Construction,2560 ,4804,12300000.0,5 ,Sector 100
5119,3.0,Ready to move,1820 ,4591,8357000.0,3 ,Sector 122
5120,3.0,Ready to move,1960 ,4654,9123000.0,3 ,Sector-118 Noida
5121,3.0,Ready to move,1600 ,5285,8456000.0,3 ,Sector 62
5122,2.0,Under Construction,1150 ,5347,6150000.0,2 ,Sector 53
5123,3.0,Ready to move,1560 ,4566,7123000.0,3 ,Sector 17A Yamuna Expressway
5124,2.0,Ready to move,950 ,3157,3000000.0,2 ,Sector 44
5125,,New,900 ,2211,1990000.0,,Sector 79
5126,,New,900 ,2277,2050000.0,,Sector 79
5127,,New,2730 ,2014,5500000.0,,Sector 79
5128,5.0,Ready to move,5500 ,5654,31100000.0,5 ,Sector 150
5129,5.0,Ready to move,5000 ,7000,35000000.0,5 ,Sector 150
5130,4.0,Ready to move,2650 ,4641,12300000.0,4 ,Sector-118 Noida
5131,3.0,Under Construction,1980 ,4327,8568000.0,3 ,Sector 53
5132,4.0,Ready to move,6000 ,3231,19300000.0,5 ,Sector 110
5133,3.0,Under Construction,1660 ,4293,7128000.0,3 ,Sector 53
5134,3.0,Under Construction,1850 ,5155,9538000.0,4 ,Sector 25 Yamuna Express Way
5135,3.0,Ready to move,1660 ,4911,8153000.0,3 ,gREATER nOIDA j p sPORT cITY
5136,3.0,Ready to move,1715 ,4812,8253000.0,3 ,Sector 25 Yamuna Express Way
5137,2.0,Under Construction,850 ,6062,5153000.0,2 ,Sector 73
5138,3.0,Ready to move,1760 ,4063,7152000.0,3 ,Phase 2 Noida Extension
5139,4.0,Ready to move,6000 ,5964,35700000.0,5 ,Sector 110
5140,3.0,Under Construction,1760 ,6988,12300000.0,3 ,Sector 17A Yamuna Expressway
5141,4.0,Ready to move,1988 ,6187,12300000.0,3 ,Sector 19 Yamuna Expressway
5142,3.0,Ready to move,1150 ,7443,8560000.0,3 ,Sector 150
5143,4.0,Ready to move,2250 ,5333,12000000.0,5 ,Sector 46
5144,4.0,Ready to move,1735 ,7089,12300000.0,4 ,Sector 78
5145,4.0,Ready to move,4500 ,5111,23000000.0,3 ,Sector 51
5146,3.0,Under Construction,1116 ,8333,9300000.0,2 ,Sector 73
5147,3.0,Under Construction,1870 ,4545,8500000.0,3 ,Sector 104
5148,3.0,Under Construction,2450 ,10612,26000000.0,3 ,Sector 150
5149,4.0,Ready to move,2150 ,5758,12300000.0,4 ,Sector 51
5150,,Resale,2691 ,20074,54000000.0,,Sector 50 Block D Road
5151,,New,600 ,1650,990000.0,,Sector 63
5152,,Resale,1271 ,7671,9750000.0,,Sector 135
5153,4.0,Under Construction,2010 ,6467,13000000.0,4 ,Noida Extensions
5154,3.0,Under Construction,1350 ,6148,8300000.0,2 ,Noida Extensions
5155,4.0,Ready to move,5000 ,9000,45000000.0,5 ,Sector 150
5156,,Resale,1378 ,20334,28000000.0,,Sector 131
5157,,New,678 ,14011,9500000.0,,Sector 145
5158,,New,1647 ,18833,31000000.0,,Sector 49
5159,4.0,Ready to move,3085 ,3435,10600000.0,6 ,Sector 22A Yamuna Expressway
5160,2.0,Ready to move,975 ,3230,3150000.0,2 ,Sector 25 Yamuna Express Way
5161,2.0,Ready to move,799 ,2722,2175000.0,2 ,Sector 25 Yamuna Express Way
5162,3.0,Under Construction,1350 ,3407,4600000.0,2 ,Sector 73
5163,5.0,Ready to move,5000 ,6700,33500000.0,5 ,Sector 150
5164,3.0,Ready to move,1240 ,8064,10000000.0,3 ,Phase 2 Noida Extension
5165,1.0,Ready to move,690 ,4782,3300000.0,1 ,Sector 22D Yamuna Expressway
5166,2.0,Under Construction,900 ,16666,15000000.0,1 ,Sector 94
5167,3.0,Ready to move,1690 ,13000,21900000.0,3 ,Sector 150
5168,,Resale,969 ,10847,10500000.0,,Sector 16B
5169,,New,630 ,1333,840000.0,,Noida Extn
5170,,New,1800 ,1333,2400000.0,,Noida Extn
5171,,New,1350 ,1333,1800000.0,,Noida Extn
5172,,New,540 ,1333,720000.0,,Noida Extn
5173,,New,450 ,1333,600000.0,,Noida Extn
5174,,New,1197 ,1333,1596000.0,,Noida Extn
5175,,New,495 ,1333,660000.0,,Noida Extn
5176,,New,810 ,1333,1080000.0,,Noida Extn
5177,,New,2700 ,1222,3300000.0,,Noida Extn
5178,,Ready to move,515 ,4029,2075000.0,1 ,Sector 25 Yamuna Express Way
5179,2.0,Ready to move,1356 ,4941,6700000.0,2 ,Sector 128
5180,5.0,Ready to move,4570 ,3282,15000000.0,6 ,Sector 25 Yamuna Express Way
5181,2.0,Ready to move,538 ,2695,1450000.0,1 ,Sector 10
5182,,New,1770 ,4880,8638000.0,,Sector 17A Yamuna Expressway
5183,,New,1880 ,834,1568000.0,,Sector 143
5184,,Resale,1880 ,774,1456000.0,,Yeida
5185,,Resale,4860 ,851,4138000.0,,Sector 167B
5186,,Resale,1990 ,1181,2352000.0,,Sector 25 Yamuna Express Way
5187,,New,1650 ,950,1568000.0,,Sector 22D Yamuna Expressway
5188,,New,1660 ,1298,2156000.0,,Sector 79
5189,,Resale,1650 ,819,1352000.0,,Ambedkar City
5190,,New,1660 ,895,1486000.0,,Sector 22D Yamuna Expressway
5191,,New,22500 ,202,4556000.0,,Sector 113
5192,,Resale,1650 ,1132,1868000.0,,Sector 113
5193,,Resale,1450 ,935,1356000.0,,Sector 22D Yamuna Expressway
5194,,Resale,3560 ,1189,4235000.0,,Sector 151
5195,,Resale,1840 ,948,1745000.0,,Sector 149
5196,,Resale,1880 ,1200,2256000.0,,Sector 25 Yamuna Express Way
5197,,New,5640 ,741,4180000.0,,Sector 113
5198,,Resale,1880 ,934,1756000.0,,Sector 25 Yamuna Express Way
5199,,Resale,1680 ,970,1630000.0,,Sector 17A Yamuna Expressway
5200,,Resale,1770 ,920,1630000.0,,Sector 162
5201,,New,1770 ,820,1452000.0,,Sector 17B Yamuna Expressway
5202,,Resale,1990 ,1183,2356000.0,,Sector 128
5203,,Resale,5430 ,832,4523000.0,,Sector-150 Noida
5204,,Resale,5680 ,620,3526000.0,,Sector-150 Noida
5205,,New,1740 ,771,1342000.0,,Sector 17B Yamuna Expressway
5206,,New,1990 ,846,1685000.0,,Phase I
5207,,Resale,1950 ,1206,2352000.0,,Sector 123
5208,,Resale,1880 ,831,1563000.0,,Sector 167B
5209,,New,1710 ,2478,4238000.0,,Sector 113
5210,,New,1035 ,1333,1380000.0,,Noida Extn
5211,,New,1440 ,1333,1920000.0,,Noida Extn
5212,,New,1260 ,1333,1680000.0,,Noida Extn
5213,,New,1521 ,1333,2028000.0,,Noida Extn
5214,,New,522 ,1333,696000.0,,Noida Extn
5215,,New,945 ,1333,1260000.0,,Noida Extn
5216,,New,558 ,1308,730000.0,,Noida Extn
5217,,New,990 ,1333,1320000.0,,Noida Extn
5218,,New,693 ,1327,920000.0,,Noida Extn
5219,,New,648 ,1327,860000.0,,Noida Extn
5220,,New,864 ,1331,1150000.0,,Noida Extn
5221,,New,783 ,1283,1005000.0,,Noida Extn
5222,,New,600 ,1333,799000.0,,Noida Extn
5223,5.0,Ready to move,5000 ,6140,30700000.0,5 ,Sector 150
5224,,New,450 ,1000,450000.0,,Sector 144
5225,,New,450 ,388,175000.0,,pari chowk
5226,,New,900 ,1055,950000.0,,Sector 143
5227,,New,450 ,444,200000.0,,Sector 149
5228,,New,2250 ,444,1000000.0,,Noida Greater Noida Expressway
5229,,Resale,1200 ,4666,5600000.0,,Sector 135
5230,,New,10800 ,462,5000000.0,,Sector 135
5231,,New,4500 ,2222,10000000.0,,Sector 17A Yamuna Expressway
5232,,New,2700 ,1925,5200000.0,,Sector 17A Yamuna Expressway
5233,,New,1800 ,1944,3500000.0,,Sector 17A Yamuna Expressway
5234,,New,1800 ,1944,3500000.0,,Sector 17A Yamuna Expressway
5235,,New,1800 ,3333,6000000.0,,Sector 17A Yamuna Expressway
5236,,New,2153 ,2788,6000000.0,,Sector 17A Yamuna Expressway
5237,,New,900 ,2777,2500000.0,,Sector 17A Yamuna Expressway
5238,,New,900 ,3333,3000000.0,,Sector 17A Yamuna Expressway
5239,,New,11250 ,533,6000000.0,,Sector 150
5240,,Ready to move,515 ,3300,1700000.0,1 ,Sector 25 Yamuna Express Way
5241,,New,700 ,8571,6000000.0,,Sector 19 Yamuna Expressway
5242,,New,1076 ,3717,4000000.0,,Sector 22D Yamuna Expressway
5243,,New,2153 ,3485,7500000.0,,Sector 19 Yamuna Expressway
5244,,New,900 ,4444,4000000.0,,Sector 19 Yamuna Expressway
5245,,New,900 ,1333,1200000.0,,Noida Extn
5246,,New,675 ,1333,900000.0,,Noida Extn
5247,,New,585 ,1333,780000.0,,Noida Extn
5248,3.0,Ready to move,1295 ,2818,3650000.0,2 ,Sector 25 Yamuna Express Way
5249,2.0,Ready to move,799 ,3060,2445000.0,2 ,Sector 22A Yamuna Expressway
5250,,New,900 ,3888,3500000.0,,Sector 19 Yamuna Expressway
5251,,New,1076 ,3252,3500000.0,,Sector 19 Yamuna Expressway
5252,,New,900 ,3888,3500000.0,,Sector 19 Yamuna Expressway
5253,,New,2153 ,3020,6500000.0,,Sector 19 Yamuna Expressway
5254,,New,3229 ,3096,10000000.0,,Sector 19 Yamuna Expressway
5255,,New,1076 ,2973,3200000.0,,Sector 19 Yamuna Expressway
5256,,New,6458 ,3096,20000000.0,,Sector 19 Yamuna Expressway
5257,,New,1076 ,3252,3500000.0,,Sector 19 Yamuna Expressway
5258,,New,500 ,32000,16000000.0,,Sector 19 Yamuna Expressway
5259,,New,3229 ,3096,10000000.0,,Sector 19 Yamuna Expressway
5260,,New,300 ,33333,10000000.0,,Sector 19 Yamuna Expressway
5261,,New,2153 ,3485,7500000.0,,Sector 19 Yamuna Expressway
5262,,New,2700 ,3703,10000000.0,,Sector 19 Yamuna Expressway
5263,,New,450 ,1000,450000.0,,Sector 143
5264,,New,1743 ,1262,2199000.0,,Sector 143
5265,,New,450 ,2222,1000000.0,,Sector 115
5266,,New,450 ,1000,450000.0,,Sector 143
5267,,New,1350 ,1037,1400000.0,,Noida Greater Noida Expressway
5268,,New,900 ,1000,900000.0,,Sector 144
5269,,New,450 ,1044,470000.0,,Sector 144
5270,,New,1800 ,444,800000.0,,Sector 150
5271,,New,720 ,1277,920000.0,,Sector 143
5272,,New,360 ,1277,460000.0,,Sector 143
5273,,New,459 ,1277,586000.0,,Sector 143
5274,,New,200 ,11500,2300000.0,,Sector 143
5275,5.0,Ready to move,5500 ,5636,31000000.0,5 ,Sector 150
5276,2.0,Ready to move,855 ,2222,1900000.0,2 ,noida
5277,3.0,Ready to move,1577 ,6658,10500000.0,3 ,Sector 119
5278,,New,1350 ,1333,1800000.0,,Sector 142
5279,,New,1800 ,1333,2400000.0,,Sector 142
5280,,New,675 ,1333,900000.0,,Sector 142
5281,3.0,Under Construction,1450 ,4482,6500000.0,3 ,Sector 107
5282,,New,900 ,1333,1200000.0,,Sector 143
5283,,New,450 ,1222,550000.0,,Sector 143
5284,,New,450 ,1333,600000.0,,Sector 143
5285,,New,900 ,1222,1100000.0,,Sector 143
5286,,New,1800 ,1333,2400000.0,,Sector 143
5287,,New,810 ,1277,1035000.0,,Sector 143
5288,,New,540 ,1277,690000.0,,Sector 143
5289,,New,270 ,1277,345000.0,,Sector 143
5290,2.0,Ready to move,1100 ,5909,6500000.0,2 ,Sector 62
5291,,New,1800 ,1000,1800000.0,,Sector 143
5292,,New,900 ,1055,950000.0,,Sector 143
5293,,New,450 ,1000,450000.0,,Sector 143
5294,3.0,Ready to move,1410 ,4539,6400000.0,2 ,Sector 77
5295,4.0,Ready to move,3350 ,10985,36800000.0,5 ,Sector 50
5296,4.0,Ready to move,4150 ,10120,42000000.0,5 ,Sector 93B
5297,4.0,Ready to move,6000 ,5933,35600000.0,5 ,Sector 110
5298,3.0,Under Construction,2340 ,14529,34000000.0,3 ,Sector 146
5299,,New,1350 ,1222,1650000.0,,Sector 143
5300,,New,900 ,1222,1100000.0,,Sector 143
5301,,New,1800 ,1222,2200000.0,,Sector 143
5302,,New,900 ,1333,1200000.0,,Sector 143
5303,,New,270 ,1333,360000.0,,Sector 148
5304,,New,900 ,2222,2000000.0,,Sector 115
5305,,New,540 ,2222,1200000.0,,Sector 115
5306,3.0,Under Construction,1350 ,7407,10000000.0,2 ,Noida Extensions
5307,,New,900 ,1333,1200000.0,,Noida Extn
5308,3.0,Under Construction,1545 ,7508,11600000.0,3 ,Noida Extensions
5309,3.0,Under Construction,1350 ,7489,10100000.0,2 ,Noida Extensions
5310,4.0,Under Construction,2010 ,7462,15000000.0,4 ,Noida Extensions
5311,3.0,Under Construction,1350 ,7481,10100000.0,2 ,Noida Extensions
5312,4.0,Under Construction,2010 ,7462,15000000.0,4 ,Noida Extensions
5313,3.0,Ready to move,1350 ,5925,8000000.0,2 ,Noida Extensions
5314,5.0,Ready to move,6200 ,7661,47500000.0,5 ,Sector 79
5315,,Under Construction,535 ,7250,3878000.0,1 ,Sector 74
5316,1.0,Ready to move,258 ,8527,2200000.0,1 ,Sector-82 Noida
5317,4.0,Under Construction,3200 ,6726,21500000.0,,Sector 152
5318,4.0,Under Construction,3200 ,6726,21500000.0,,Sector 152
5319,4.0,Under Construction,3200 ,6726,21500000.0,,Sector 152
5320,4.0,Under Construction,3200 ,6726,21500000.0,,Sector 152
5321,3.0,Under Construction,2350 ,6808,16000000.0,,Sector 152
5322,3.0,Under Construction,2350 ,6808,16000000.0,,Sector 152
5323,3.0,Under Construction,1850 ,6891,12700000.0,3 ,Sector 152
5324,3.0,Under Construction,1850 ,6891,12700000.0,3 ,Sector 152
5325,4.0,Under Construction,3198 ,9380,30000000.0,,Sector 150
5326,2.0,Under Construction,1305 ,8812,11500000.0,,Sector 150
5327,4.0,Under Construction,3198 ,9380,30000000.0,,Sector 150
5328,2.0,Under Construction,1305 ,8812,11500000.0,,Sector 150
5329,4.0,Under Construction,3198 ,9380,30000000.0,,Sector 150
5330,2.0,Under Construction,1305 ,8812,11500000.0,,Sector 150
5331,3.0,Under Construction,2440 ,11299,27500000.0,,Sector 150
5332,3.0,Under Construction,2440 ,11299,27500000.0,,Sector 150
5333,3.0,Under Construction,3165 ,7266,23000000.0,,Sector 150
5334,3.0,Under Construction,3165 ,7266,23000000.0,,Sector 150
5335,3.0,Under Construction,1947 ,9501,18500000.0,,Sector 150
5336,3.0,Under Construction,1947 ,9501,18500000.0,,Sector 150
5337,4.0,Under Construction,3963 ,8831,35000000.0,,Sector 150
5338,4.0,Under Construction,3963 ,8831,35000000.0,,Sector 150
5339,2.0,Under Construction,1558 ,8812,13700000.0,,Sector 150
5340,2.0,Under Construction,1558 ,8812,13700000.0,,Sector 150
5341,2.0,Under Construction,1628 ,7678,12500000.0,,Sector 150
5342,2.0,Under Construction,1628 ,7678,12500000.0,,Sector 150
5343,5.0,Ready to move,5500 ,1454,8000000.0,3 ,Sector 12
5344,3.0,Under Construction,2000 ,10500,21000000.0,3 ,Sector 150
5345,2.0,Under Construction,1137 ,5000,5685000.0,,Sector 150
5346,3.0,Under Construction,934 ,8459,7901000.0,,Sector 150
5347,3.0,Under Construction,1151 ,8325,9582000.0,,Sector 150
5348,3.0,Under Construction,1404 ,5599,7862000.0,1 ,Sector 150
5349,4.0,Ready to move,4720 ,6567,31000000.0,4 ,Sector 79
5350,4.0,Under Construction,2780 ,9712,27000000.0,5 ,Sector 79
5351,,Under Construction,1050 ,4761,5000000.0,1 ,Sector 62
5352,3.0,Under Construction,2350 ,6600,15500000.0,4 ,Sector 152
5353,3.0,Ready to move,1625 ,6600,10700000.0,2 ,Sector 150
5354,3.0,Under Construction,2000 ,10500,21000000.0,1 ,Sector 150
5355,3.0,Under Construction,2000 ,10500,21000000.0,3 ,Sector 150
5356,2.0,Under Construction,1476 ,7655,11300000.0,2 ,Sector 150
5357,2.0,Ready to move,950 ,3369,3200000.0,1 ,Sector 49
5358,2.0,Under Construction,1100 ,6727,7400000.0,2 ,Sector 150
5359,4.0,Ready to move,2675 ,4934,13200000.0,5 ,Sector 52
5360,3.0,Under Construction,1285 ,6149,7901000.0,2 ,Sector 150
5361,3.0,Ready to move,1385 ,5920,8200000.0,2 ,Sector 77
5362,1.0,Ready to move,595 ,2899,1724000.0,1 ,Sector 45
5363,2.0,Ready to move,995 ,5728,5700000.0,2 ,Noida Extn
5364,3.0,Ready to move,2179 ,3500,7626000.0,4 ,Sector 17A Yamuna Expressway
5365,1.0,Under Construction,710 ,5700,4047000.0,1 ,Sector 25 Yamuna Express Way
5366,2.0,Under Construction,1100 ,6545,7200000.0,2 ,Sector 150
5367,5.0,Under Construction,2715 ,7071,19200000.0,5 ,Sector 79
5368,4.0,Under Construction,2335 ,6895,16100000.0,4 ,Sector 79
5369,5.0,Under Construction,6010 ,9151,55000000.0,6 ,Sector 79
5370,4.0,Ready to move,3728 ,6706,25000000.0,5 ,Sector 128
5371,2.0,Ready to move,1278 ,6964,8900000.0,2 ,Sector 119
5372,2.0,Ready to move,1020 ,2843,2900000.0,2 ,Sector 44
5373,3.0,Ready to move,1827 ,7115,13000000.0,3 ,Sector 121
5374,3.0,Ready to move,1827 ,7389,13500000.0,3 ,Sector 121
5375,3.0,Ready to move,2080 ,1826,3800000.0,3 ,Sector 44
5376,4.0,Under Construction,3616 ,11698,42300000.0,4 ,Sector 144
5377,3.0,Under Construction,2240 ,7857,17600000.0,3 ,Sector 150
5378,3.0,Under Construction,2440 ,7213,17600000.0,3 ,Sector 150
5379,2.0,Ready to move,1075 ,2095,2252000.0,,Sector 19 Yamuna Expressway
5380,3.0,Ready to move,1375 ,2095,2880000.0,,Sector 19 Yamuna Expressway
5381,2.0,Ready to move,1270 ,2095,2660000.0,,Sector 19 Yamuna Expressway
5382,1.0,Ready to move,480 ,4364,2094000.0,,Sector 19 Yamuna Expressway
5383,2.0,Ready to move,1155 ,2380,2748000.0,,Sector 25 Yamuna Express Way
5384,2.0,Ready to move,1195 ,2380,2844000.0,,Sector 25 Yamuna Express Way
5385,2.0,Ready to move,955 ,2380,2272000.0,2 ,Sector 25 Yamuna Express Way
5386,2.0,Ready to move,799 ,2380,1901000.0,,Sector 25 Yamuna Express Way
5387,2.0,Ready to move,995 ,2380,2368000.0,2 ,Sector 25 Yamuna Express Way
5388,3.0,Under Construction,1395 ,6093,8500000.0,3 ,Noida Extn
5389,,Under Construction,1050 ,9523,10000000.0,1 ,Sector 62
5390,2.0,Ready to move,950 ,3578,3400000.0,2 ,Sector 45
5391,1.0,Ready to move,550 ,3272,1800000.0,1 ,Sector 45
5392,2.0,Under Construction,1100 ,7000,7700000.0,2 ,Sector 150
5393,3.0,Ready to move,1675 ,5731,9600000.0,3 ,Sector 150
5394,2.0,Ready to move,928 ,3232,3000000.0,2 ,Sector 151
5395,5.0,Under Construction,2715 ,6629,18000000.0,5 ,Sector 79
5396,4.0,Ready to move,2335 ,6595,15400000.0,4 ,Sector 79
5397,3.0,Ready to move,4500 ,2222,10000000.0,3 ,Dadri Main Road
5398,3.0,Ready to move,1331 ,12021,16000000.0,2 ,Sector 27
5399,2.0,Under Construction,1045 ,10047,10500000.0,2 ,Sector 152
5400,3.0,Under Construction,2563 ,13070,33500000.0,3 ,Sector 43
5401,5.0,Under Construction,3754 ,15716,59000000.0,5 ,Sector 43
5402,4.0,Under Construction,5750 ,11304,65000000.0,5 ,Sector 150
5403,3.0,Under Construction,1750 ,7200,12600000.0,3 ,Sector 150
5404,3.0,Under Construction,2190 ,7077,15500000.0,3 ,Sector 150
5405,5.0,Under Construction,8250 ,10303,85000000.0,7 ,Sector 150
5406,3.0,Under Construction,2555 ,3913,10000000.0,5 ,Sector 25 Yamuna Express Way
5407,3.0,Under Construction,2150 ,3953,8500000.0,4 ,Sector 25 Yamuna Express Way
5408,3.0,Under Construction,2334 ,6426,14900000.0,,Sector 19 Yamuna Expressway
5409,6.0,Ready to move,6470 ,6491,42000000.0,6 ,Noida Extension inactive
5410,4.0,Ready to move,2725 ,9174,25000000.0,4 ,Sector 75
5411,3.0,Ready to move,1480 ,4729,7000000.0,3 ,Sector 78
5412,3.0,Under Construction,1575 ,5712,8996000.0,3 ,Sector 150
5413,3.0,Under Construction,1285 ,5774,7420000.0,2 ,Sector 150
5414,2.0,Under Construction,995 ,5394,5368000.0,2 ,Noida Extn
5415,6.0,Ready to move,3229 ,15484,50000000.0,5 ,Sector 30
5416,,Under Construction,1050 ,9523,10000000.0,1 ,Sector 62
5417,3.0,Under Construction,2000 ,10500,21000000.0,3 ,Sector 150
5418,,Under Construction,300 ,17666,5300000.0,1 ,Sector 75
5419,3.0,Ready to move,2095 ,6014,12600000.0,3 ,Sector 150
5420,3.0,Ready to move,1325 ,4905,6500000.0,3 ,Sector 120
5421,3.0,Ready to move,1685 ,8605,14500000.0,2 ,indirapuram 
5422,,New,900 ,888,800000.0,,Sector 17A Yamuna Expressway
5423,3.0,Ready to move,1630 ,2668,4350000.0,3 ,Noida Extn
5424,5.0,Ready to move,2416 ,5794,14000000.0,5 ,Sector 61
5425,3.0,Ready to move,1495 ,5752,8600000.0,2 ,Sector 143
5426,3.0,Under Construction,1630 ,2668,4350000.0,3 ,Noida Extn
5427,2.0,Ready to move,925 ,3135,2900000.0,2 ,Sector 44
5428,2.0,Under Construction,1245 ,5843,7275000.0,,Sector 79
5429,2.0,Under Construction,1050 ,3333,3500000.0,2 ,Sector 45
5430,2.0,Ready to move,1100 ,2909,3200000.0,2 ,Sector 49
5431,2.0,Ready to move,950 ,3052,2900000.0,2 ,Sector 110
5432,2.0,Ready to move,770 ,3636,2800000.0,2 ,Sector 53
5433,3.0,Under Construction,1500 ,3200,4800000.0,2 ,Sector 49
5434,2.0,Ready to move,1085 ,4792,5200000.0,2 ,Sector 168
5435,2.0,Ready to move,850 ,2352,2000000.0,2 ,Sector 49 Hindon Vihar
5436,2.0,Ready to move,850 ,2352,2000000.0,2 ,Sector 49
5437,4.0,Under Construction,2251 ,10084,22700000.0,,Sector 150
5438,1.0,Ready to move,580 ,3189,1850000.0,1 ,Sector 44
5439,3.0,Ready to move,1400 ,2857,4000000.0,3 ,Sector 44
5440,3.0,Ready to move,1465 ,3890,5700000.0,3 ,Sector 168
5441,3.0,Ready to move,1835 ,5013,9200000.0,4 ,Sector 78
5442,3.0,Ready to move,1495 ,5618,8400000.0,2 ,Sector 79
5443,3.0,Ready to move,1735 ,5360,9300000.0,3 ,Sector 79
5444,3.0,Ready to move,1130 ,4159,4700000.0,3 ,Sector 168
5445,4.0,Ready to move,2890 ,5950,17100000.0,,Sector 79
5446,3.0,Ready to move,1495 ,5950,8895000.0,,Sector 79
5447,2.0,Ready to move,1082 ,4805,5200000.0,2 ,Sector 74
5448,1.0,Ready to move,598 ,2341,1400000.0,1 ,Sector 110
